Time	Channel A	Channel B
(ms)	(V)	(V)

-17.11309000	-0.38114570	-0.38175600
-17.10029000	-0.39902950	-0.39970090
-17.08749000	-0.41688280	-0.41767630
-17.07469000	-0.43473620	-0.43562120
-17.06189000	-0.46153140	-0.45359660
-17.04909000	-0.47047330	-0.46256910
-17.03629000	-0.47938480	-0.48054440
-17.02349000	-0.49726860	-0.49848930
-17.01069000	-0.50618000	-0.50746180
-16.99789000	-0.52403330	-0.52543720
-16.98509000	-0.53297530	-0.53440960
-16.97229000	-0.55082860	-0.55238500
-16.95949000	-0.55977050	-0.56135740
-16.94669000	-0.56871240	-0.57032990
-16.93389000	-0.58656570	-0.58830530
-16.92109000	-0.58656570	-0.58830530
-16.90829000	-0.59547720	-0.59727780
-16.89549000	-0.60441910	-0.60625020
-16.88269000	-0.61336100	-0.61522260
-16.86989000	-0.62227240	-0.62422560
-16.85709000	-0.62227240	-0.62422560
-16.84429000	-0.63121430	-0.62422560
-16.83149000	-0.64015630	-0.63319800
-16.81869000	-0.64015630	-0.64217050
-16.80589000	-0.64015630	-0.64217050
-16.79309000	-0.64906760	-0.65114290
-16.78029000	-0.64906760	-0.64217050
-16.76749000	-0.64015630	-0.64217050
-16.75469000	-0.64906760	-0.64217050
-16.74189000	-0.64015630	-0.64217050
-16.72909000	-0.64015630	-0.64217050
-16.71629000	-0.64015630	-0.64217050
-16.70349000	-0.64015630	-0.64217050
-16.69069000	-0.63121430	-0.63319800
-16.67789000	-0.63121430	-0.63319800
-16.66509000	-0.62227240	-0.62422560
-16.65229000	-0.62227240	-0.61522260
-16.63949000	-0.60441910	-0.60625020
-16.62669000	-0.60441910	-0.59727780
-16.61389000	-0.59547720	-0.58830530
-16.60109000	-0.58656570	-0.58830530
-16.58829000	-0.57762380	-0.57032990
-16.57549000	-0.56871240	-0.57032990
-16.56269000	-0.55082860	-0.55238500
-16.54989000	-0.54191710	-0.54338200
-16.53709000	-0.53297530	-0.53440960
-16.52429000	-0.51512190	-0.51646470
-16.51149000	-0.50618000	-0.49848930
-16.49869000	-0.48832670	-0.48951690
-16.48589000	-0.47938480	-0.48054440
-16.47309000	-0.46153140	-0.46256910
-16.46029000	-0.44367810	-0.44462420
-16.44749000	-0.42582480	-0.42664880
-16.43469000	-0.41688280	-0.40870390
-16.42189000	-0.39008760	-0.39072850
-16.40909000	-0.38114570	-0.38175600
-16.39629000	-0.35438090	-0.36378060
-16.38349000	-0.34543900	-0.34583570
-16.37069000	-0.32758570	-0.32786040
-16.35789000	-0.30970180	-0.30991550
-16.34509000	-0.29184850	-0.29194010
-16.33229000	-0.27399520	-0.27399520
-16.31949000	-0.25614180	-0.25601980
-16.30669000	-0.23825800	-0.23807490
-16.29389000	-0.21149330	-0.22009950
-16.28109000	-0.20255130	-0.19318220
-16.26829000	-0.17575610	-0.18417920
-16.25549000	-0.15790280	-0.15726190
-16.24269000	-0.14004940	-0.13928650
-16.22989000	-0.11325420	-0.12134160
-16.21709000	-0.10431230	-0.09439375
-16.20429000	-0.07751702	-0.07641835
-16.19149000	-0.05966369	-0.05847346
-16.17869000	-0.04181036	-0.04049806
-16.16589000	-0.01501511	-0.02255318
-16.15309000	0.00283822	-0.00457778
-16.14029000	0.02072207	0.02233955
-16.12749000	0.03857540	0.04028443
-16.11469000	0.05642872	0.05825983
-16.10189000	0.08319346	0.07620472
-16.08909000	0.10104680	0.10315260
-16.07629000	0.11893060	0.12109740
-16.06349000	0.13678400	0.13907290
-16.05069000	0.15463730	0.15701770
-16.03789000	0.18143250	0.17499310
-16.02509000	0.19928590	0.19293800
-16.01229000	0.21716970	0.21091340
-15.99949000	0.23502300	0.22885830
-15.98669000	0.25287640	0.25580610
-15.97389000	0.27072970	0.26477860
-15.96109000	0.28861360	0.28275400
-15.94829000	0.30646690	0.30069890
-15.93549000	0.32432020	0.31867430
-15.92269000	0.34217350	0.33661920
-15.90989000	0.35111550	0.34562210
-15.89709000	0.36896880	0.36356700
-15.88429000	0.38682210	0.38154240
-15.87149000	0.39576400	0.39948730
-15.85869000	0.41361740	0.41746270
-15.84589000	0.43150120	0.42643510
-15.83309000	0.44041260	0.43540760
-15.82029000	0.44935450	0.45338300
-15.80749000	0.46720780	0.46235540
-15.79469000	0.47614980	0.47132790
-15.78189000	0.48506120	0.48930330
-15.76909000	0.49400310	0.49827570
-15.75629000	0.50294510	0.50724820
-15.74349000	0.51185640	0.50724820
-15.73069000	0.52079840	0.51622060
-15.71789000	0.52970980	0.52522360
-15.70509000	0.53865170	0.53419600
-15.69229000	0.53865170	0.54316840
-15.67949000	0.54759360	0.54316840
-15.66669000	0.55650500	0.55214090
-15.65389000	0.55650500	0.55214090
-15.64109000	0.55650500	0.56114380
-15.62829000	0.55650500	0.55214090
-15.61549000	0.55650500	0.55214090
-15.60269000	0.55650500	0.56114380
-15.58989000	0.55650500	0.56114380
-15.57709000	0.55650500	0.55214090
-15.56429000	0.55650500	0.54316840
-15.55149000	0.54759360	0.55214090
-15.53869000	0.53865170	0.54316840
-15.52589000	0.53865170	0.54316840
-15.51309000	0.53865170	0.53419600
-15.50029000	0.52970980	0.52522360
-15.48749000	0.52079840	0.51622060
-15.47469000	0.51185640	0.50724820
-15.46189000	0.50294510	0.50724820
-15.44909000	0.49400310	0.48930330
-15.43629000	0.48506120	0.48030030
-15.42349000	0.46720780	0.47132790
-15.41069000	0.46720780	0.46235540
-15.39789000	0.44935450	0.44438000
-15.38509000	0.43150120	0.43540760
-15.37229000	0.42255930	0.41746270
-15.35949000	0.40470590	0.40845970
-15.34669000	0.39576400	0.39948730
-15.33389000	0.37791070	0.38154240
-15.32109000	0.36005740	0.36356700
-15.30829000	0.35111550	0.34562210
-15.29549000	0.33326210	0.33661920
-15.28269000	0.32432020	0.31867430
-15.26989000	0.30646690	0.30069890
-15.25709000	0.28861360	0.28275400
-15.24429000	0.27072970	0.26477860
-15.23149000	0.25287640	0.25580610
-15.21869000	0.23502300	0.23786130
-15.20589000	0.21716970	0.21988590
-15.19309000	0.19928590	0.20194100
-15.18029000	0.18143250	0.18396560
-15.16749000	0.15463730	0.15701770
-15.15469000	0.14572590	0.13907290
-15.14189000	0.11893060	0.13010040
-15.12909000	0.10104680	0.10315260
-15.11629000	0.08319346	0.07620472
-15.10349000	0.06537065	0.05825983
-15.09069000	0.03857540	0.04028443
-15.07789000	0.02072207	0.02233955
-15.06509000	0.00283822	0.00439467
-15.05229000	-0.01501511	-0.01358074
-15.03949000	-0.03286843	-0.03152562
-15.02669000	-0.05072176	-0.04950102
-15.01389000	-0.06860561	-0.06744590
-15.00109000	-0.09537034	-0.09439375
-14.98829000	-0.11325420	-0.11233860
-14.97549000	-0.14004940	-0.13928650
-14.96269000	-0.15790280	-0.14825890
-14.94989000	-0.17575610	-0.17520680
-14.93709000	-0.19360940	-0.19318220
-14.92429000	-0.21149330	-0.21112700
-14.91149000	-0.22934660	-0.22910240
-14.89869000	-0.25614180	-0.24704730
-14.88589000	-0.27399520	-0.26502270
-14.87309000	-0.29184850	-0.28296760
-14.86029000	-0.30970180	-0.30991550
-14.84749000	-0.32758570	-0.32786040
-14.83469000	-0.34543900	-0.34583570
-14.82189000	-0.36329230	-0.36378060
-14.80909000	-0.37223430	-0.38175600
-14.79629000	-0.39008760	-0.39970090
-14.78349000	-0.41688280	-0.40870390
-14.77069000	-0.42582480	-0.43562120
-14.75789000	-0.44367810	-0.44462420
-14.74509000	-0.46153140	-0.46256910
-14.73229000	-0.47938480	-0.47154150
-14.71949000	-0.49726860	-0.48951690
-14.70669000	-0.50618000	-0.50746180
-14.69389000	-0.52403330	-0.51646470
-14.68109000	-0.53297530	-0.53440960
-14.66829000	-0.55082860	-0.54338200
-14.65549000	-0.55977050	-0.55238500
-14.64269000	-0.56871240	-0.57032990
-14.62989000	-0.57762380	-0.57930240
-14.61709000	-0.58656570	-0.57930240
-14.60429000	-0.59547720	-0.58830530
-14.59149000	-0.60441910	-0.59727780
-14.57869000	-0.60441910	-0.60625020
-14.56589000	-0.62227240	-0.61522260
-14.55309000	-0.62227240	-0.62422560
-14.54029000	-0.63121430	-0.62422560
-14.52749000	-0.63121430	-0.63319800
-14.51469000	-0.64015630	-0.63319800
-14.50189000	-0.64015630	-0.64217050
-14.48909000	-0.64015630	-0.64217050
-14.47629000	-0.64015630	-0.64217050
-14.46349000	-0.64015630	-0.64217050
-14.45069000	-0.64015630	-0.64217050
-14.43789000	-0.64015630	-0.64217050
-14.42509000	-0.64015630	-0.64217050
-14.41229000	-0.64015630	-0.64217050
-14.39949000	-0.64015630	-0.64217050
-14.38669000	-0.64015630	-0.63319800
-14.37389000	-0.63121430	-0.63319800
-14.36109000	-0.62227240	-0.62422560
-14.34829000	-0.62227240	-0.61522260
-14.33549000	-0.61336100	-0.61522260
-14.32269000	-0.60441910	-0.60625020
-14.30989000	-0.59547720	-0.59727780
-14.29709000	-0.58656570	-0.58830530
-14.28429000	-0.57762380	-0.57930240
-14.27149000	-0.56871240	-0.57032990
-14.25869000	-0.55977050	-0.55238500
-14.24589000	-0.54191710	-0.54338200
-14.23309000	-0.53297530	-0.53440960
-14.22029000	-0.52403330	-0.51646470
-14.20749000	-0.50618000	-0.50746180
-14.19469000	-0.49726860	-0.49848930
-14.18189000	-0.47938480	-0.48054440
-14.16909000	-0.46153140	-0.46256910
-14.15629000	-0.45258950	-0.44462420
-14.14349000	-0.43473620	-0.43562120
-14.13069000	-0.41688280	-0.41767630
-14.11789000	-0.39902950	-0.39970090
-14.10509000	-0.38114570	-0.38175600
-14.09229000	-0.36329230	-0.36378060
-14.07949000	-0.35438090	-0.34583570
-14.06669000	-0.33649710	-0.32786040
-14.05389000	-0.31864370	-0.30991550
-14.04109000	-0.30079040	-0.29194010
-14.02829000	-0.27399520	-0.27399520
-14.01549000	-0.25614180	-0.25601980
-14.00269000	-0.24719990	-0.23807490
-13.98989000	-0.22934660	-0.22009950
-13.97709000	-0.21149330	-0.20215460
-13.96429000	-0.18469800	-0.18417920
-13.95149000	-0.16681420	-0.16623430
-13.93869000	-0.14004940	-0.14825890
-13.92589000	-0.13110750	-0.12134160
-13.91309000	-0.10431230	-0.10336620
-13.90029000	-0.08645894	-0.08542131
-13.88749000	-0.06860561	-0.06744590
-13.87469000	-0.05072176	-0.04950102
-13.86189000	-0.03286843	-0.03152562
-13.84909000	-0.00607318	-0.00457778
-13.83629000	0.01178014	0.01336711
-13.82349000	0.03857540	0.03131199
-13.81069000	0.05642872	0.05825983
-13.79789000	0.07428205	0.07620472
-13.78509000	0.09213538	0.09418012
-13.77229000	0.10998870	0.11212500
-13.75949000	0.12784200	0.13010040
-13.74669000	0.15463730	0.15701770
-13.73389000	0.17249060	0.16602070
-13.72109000	0.19037450	0.19293800
-13.70829000	0.20822780	0.21091340
-13.69549000	0.22608110	0.22885830
-13.68269000	0.25287640	0.24683370
-13.66989000	0.26181830	0.25580610
-13.65709000	0.28861360	0.28275400
-13.64429000	0.29752500	0.30069890
-13.63149000	0.32432020	0.31867430
-13.61869000	0.33326210	0.32764670
-13.60589000	0.35111550	0.34562210
-13.59309000	0.36896880	0.36356700
-13.58029000	0.37791070	0.38154240
-13.56749000	0.39576400	0.39948730
-13.55469000	0.41361740	0.40845970
-13.54189000	0.42255930	0.41746270
-13.52909000	0.43150120	0.43540760
-13.51629000	0.44935450	0.45338300
-13.50349000	0.46720780	0.46235540
-13.49069000	0.47614980	0.47132790
-13.47789000	0.48506120	0.48930330
-13.46509000	0.49400310	0.49827570
-13.45229000	0.50294510	0.50724820
-13.43949000	0.51185640	0.50724820
-13.42669000	0.52079840	0.52522360
-13.41389000	0.52970980	0.52522360
-13.40109000	0.53865170	0.53419600
-13.38829000	0.53865170	0.54316840
-13.37549000	0.54759360	0.54316840
-13.36269000	0.54759360	0.54316840
-13.34989000	0.55650500	0.56114380
-13.33709000	0.55650500	0.56114380
-13.32429000	0.55650500	0.56114380
-13.31149000	0.55650500	0.55214090
-13.29869000	0.56544700	0.56114380
-13.28589000	0.55650500	0.56114380
-13.27309000	0.55650500	0.55214090
-13.26029000	0.55650500	0.55214090
-13.24749000	0.55650500	0.54316840
-13.23469000	0.54759360	0.54316840
-13.22189000	0.53865170	0.54316840
-13.20909000	0.53865170	0.53419600
-13.19629000	0.52970980	0.52522360
-13.18349000	0.52079840	0.52522360
-13.17069000	0.51185640	0.51622060
-13.15789000	0.51185640	0.50724820
-13.14509000	0.50294510	0.49827570
-13.13229000	0.49400310	0.48930330
-13.11949000	0.47614980	0.47132790
-13.10669000	0.46720780	0.46235540
-13.09389000	0.45826590	0.45338300
-13.08109000	0.44041260	0.43540760
-13.06829000	0.43150120	0.42643510
-13.05549000	0.41361740	0.40845970
-13.04269000	0.39576400	0.39948730
-13.02989000	0.38682210	0.38154240
-13.01709000	0.36896880	0.36356700
-13.00429000	0.36005740	0.35459460
-12.99149000	0.34217350	0.33661920
-12.97869000	0.32432020	0.31867430
-12.96589000	0.30646690	0.30970180
-12.95309000	0.28861360	0.29172640
-12.94029000	0.27967160	0.27378150
-12.92749000	0.25287640	0.25580610
-12.91469000	0.23502300	0.23786130
-12.90189000	0.22608110	0.21988590
-12.88909000	0.20822780	0.20194100
-12.87629000	0.18143250	0.18396560
-12.86349000	0.16357920	0.16602070
-12.85069000	0.14572590	0.14804530
-12.83789000	0.12784200	0.13010040
-12.82509000	0.10998870	0.11212500
-12.81229000	0.09213538	0.09418012
-12.79949000	0.07428205	0.07620472
-12.78669000	0.04751732	0.04925688
-12.77389000	0.02963347	0.03131199
-12.76109000	0.01178014	0.01336711
-12.74829000	-0.00607318	-0.01358074
-12.73549000	-0.03286843	-0.03152562
-12.72269000	-0.05072176	-0.04950102
-12.70989000	-0.06860561	-0.06744590
-12.69709000	-0.08645894	-0.08542131
-12.68429000	-0.10431230	-0.10336620
-12.67149000	-0.13110750	-0.13031400
-12.65869000	-0.14896080	-0.14825890
-12.64589000	-0.16681420	-0.17520680
-12.63309000	-0.18469800	-0.18417920
-12.62029000	-0.20255130	-0.20215460
-12.60749000	-0.22934660	-0.22009950
-12.59469000	-0.24719990	-0.24704730
-12.58189000	-0.26505320	-0.26502270
-12.56909000	-0.28293710	-0.28296760
-12.55629000	-0.30079040	-0.30094300
-12.54349000	-0.31864370	-0.31888790
-12.53069000	-0.33649710	-0.33686330
-12.51789000	-0.35438090	-0.35480820
-12.50509000	-0.37223430	-0.37278360
-12.49229000	-0.39008760	-0.39072850
-12.47949000	-0.40794090	-0.40870390
-12.46669000	-0.42582480	-0.41767630
-12.45389000	-0.44367810	-0.43562120
-12.44109000	-0.45258950	-0.45359660
-12.42829000	-0.47938480	-0.47154150
-12.41549000	-0.48832670	-0.48951690
-12.40269000	-0.49726860	-0.49848930
-12.38989000	-0.51512190	-0.51646470
-12.37709000	-0.53297530	-0.52543720
-12.36429000	-0.53297530	-0.54338200
-12.35149000	-0.55082860	-0.55238500
-12.33869000	-0.55977050	-0.56135740
-12.32589000	-0.56871240	-0.57032990
-12.31309000	-0.58656570	-0.57930240
-12.30029000	-0.59547720	-0.58830530
-12.28749000	-0.60441910	-0.59727780
-12.27469000	-0.60441910	-0.60625020
-12.26189000	-0.61336100	-0.60625020
-12.24909000	-0.62227240	-0.62422560
-12.23629000	-0.62227240	-0.62422560
-12.22349000	-0.63121430	-0.63319800
-12.21069000	-0.64015630	-0.63319800
-12.19789000	-0.64015630	-0.64217050
-12.18509000	-0.64015630	-0.64217050
-12.17229000	-0.64015630	-0.64217050
-12.15949000	-0.64015630	-0.64217050
-12.14669000	-0.64015630	-0.64217050
-12.13389000	-0.64015630	-0.64217050
-12.12109000	-0.64015630	-0.64217050
-12.10829000	-0.64015630	-0.64217050
-12.09549000	-0.64015630	-0.63319800
-12.08269000	-0.64015630	-0.63319800
-12.06989000	-0.64015630	-0.63319800
-12.05709000	-0.62227240	-0.62422560
-12.04429000	-0.62227240	-0.62422560
-12.03149000	-0.62227240	-0.61522260
-12.01869000	-0.60441910	-0.60625020
-12.00589000	-0.60441910	-0.59727780
-11.99309000	-0.58656570	-0.58830530
-11.98029000	-0.58656570	-0.57930240
-11.96749000	-0.56871240	-0.57032990
-11.95469000	-0.56871240	-0.56135740
-11.94189000	-0.55082860	-0.55238500
-11.92909000	-0.53297530	-0.53440960
-11.91629000	-0.52403330	-0.52543720
-11.90349000	-0.51512190	-0.50746180
-11.89069000	-0.49726860	-0.49848930
-11.87789000	-0.48832670	-0.48054440
-11.86509000	-0.47047330	-0.47154150
-11.85229000	-0.45258950	-0.45359660
-11.83949000	-0.43473620	-0.43562120
-11.82669000	-0.42582480	-0.41767630
-11.81389000	-0.40794090	-0.40870390
-11.80109000	-0.39008760	-0.39072850
-11.78829000	-0.37223430	-0.37278360
-11.77549000	-0.35438090	-0.35480820
-11.76269000	-0.33649710	-0.33686330
-11.74989000	-0.31864370	-0.31888790
-11.73709000	-0.30970180	-0.30094300
-11.72429000	-0.28293710	-0.28296760
-11.71149000	-0.26505320	-0.26502270
-11.69869000	-0.24719990	-0.24704730
-11.68589000	-0.22934660	-0.22910240
-11.67309000	-0.21149330	-0.21112700
-11.66029000	-0.19360940	-0.18417920
-11.64749000	-0.16681420	-0.17520680
-11.63469000	-0.14896080	-0.14825890
-11.62189000	-0.13110750	-0.13031400
-11.60909000	-0.11325420	-0.11233860
-11.59629000	-0.09537034	-0.09439375
-11.58349000	-0.06860561	-0.06744590
-11.57069000	-0.05072176	-0.04950102
-11.55789000	-0.03286843	-0.03152562
-11.54509000	-0.01501511	-0.01358074
-11.53229000	0.01178014	0.01336711
-11.51949000	0.02963347	0.02233955
-11.50669000	0.04751732	0.04925688
-11.49389000	0.06537065	0.06723227
-11.48109000	0.08319346	0.09418012
-11.46829000	0.10998870	0.11212500
-11.45549000	0.12784200	0.13010040
-11.44269000	0.14572590	0.14804530
-11.42989000	0.16357920	0.16602070
-11.41709000	0.18143250	0.18396560
-11.40429000	0.19928590	0.20194100
-11.39149000	0.21716970	0.21988590
-11.37869000	0.24393450	0.23786130
-11.36589000	0.26181830	0.25580610
-11.35309000	0.27967160	0.27378150
-11.34029000	0.29752500	0.29172640
-11.32749000	0.30646690	0.30970180
-11.31469000	0.32432020	0.32764670
-11.30189000	0.34217350	0.34562210
-11.28909000	0.36005740	0.36356700
-11.27629000	0.37791070	0.37253940
-11.26349000	0.38682210	0.39051490
-11.25069000	0.40470590	0.39948730
-11.23789000	0.42255930	0.41746270
-11.22509000	0.43150120	0.43540760
-11.21229000	0.44935450	0.44438000
-11.19949000	0.45826590	0.46235540
-11.18669000	0.46720780	0.47132790
-11.17389000	0.48506120	0.48030030
-11.16109000	0.49400310	0.48930330
-11.14829000	0.50294510	0.49827570
-11.13549000	0.51185640	0.50724820
-11.12269000	0.52079840	0.51622060
-11.10989000	0.52970980	0.52522360
-11.09709000	0.53865170	0.53419600
-11.08429000	0.53865170	0.54316840
-11.07149000	0.53865170	0.54316840
-11.05869000	0.55650500	0.55214090
-11.04589000	0.55650500	0.55214090
-11.03309000	0.55650500	0.56114380
-11.02029000	0.55650500	0.56114380
-11.00749000	0.55650500	0.56114380
-10.99469000	0.55650500	0.56114380
-10.98189000	0.55650500	0.56114380
-10.96909000	0.55650500	0.56114380
-10.95629000	0.55650500	0.55214090
-10.94349000	0.54759360	0.54316840
-10.93069000	0.54759360	0.54316840
-10.91789000	0.54759360	0.54316840
-10.90509000	0.53865170	0.53419600
-10.89229000	0.52970980	0.53419600
-10.87949000	0.52970980	0.52522360
-10.86669000	0.52079840	0.51622060
-10.85389000	0.51185640	0.50724820
-10.84109000	0.50294510	0.49827570
-10.82829000	0.49400310	0.48930330
-10.81549000	0.47614980	0.47132790
-10.80269000	0.46720780	0.47132790
-10.78989000	0.45826590	0.45338300
-10.77709000	0.44041260	0.44438000
-10.76429000	0.43150120	0.43540760
-10.75149000	0.41361740	0.41746270
-10.73869000	0.40470590	0.39948730
-10.72589000	0.39576400	0.39051490
-10.71309000	0.37791070	0.37253940
-10.70029000	0.36005740	0.36356700
-10.68749000	0.34217350	0.34562210
-10.67469000	0.32432020	0.32764670
-10.66189000	0.31537830	0.30970180
-10.64909000	0.29752500	0.29172640
-10.63629000	0.27967160	0.28275400
-10.62349000	0.26181830	0.25580610
-10.61069000	0.25287640	0.24683370
-10.59789000	0.22608110	0.22885830
-10.58509000	0.20822780	0.21091340
-10.57229000	0.19037450	0.19293800
-10.55949000	0.17249060	0.17499310
-10.54669000	0.15463730	0.15701770
-10.53389000	0.13678400	0.13907290
-10.52109000	0.10998870	0.11212500
-10.50829000	0.09213538	0.09418012
-10.49549000	0.07428205	0.07620472
-10.48269000	0.05642872	0.05825983
-10.46989000	0.03857540	0.04028443
-10.45709000	0.02072207	0.01336711
-10.44429000	-0.00607318	-0.00457778
-10.43149000	-0.02392651	-0.02255318
-10.41869000	-0.04181036	-0.04950102
-10.40589000	-0.06860561	-0.05847346
-10.39309000	-0.08645894	-0.08542131
-10.38029000	-0.10431230	-0.10336620
-10.36749000	-0.12216560	-0.12134160
-10.35469000	-0.14004940	-0.13928650
-10.34189000	-0.15790280	-0.15726190
-10.32909000	-0.18469800	-0.17520680
-10.31629000	-0.20255130	-0.20215460
-10.30349000	-0.22040470	-0.22009950
-10.29069000	-0.23825800	-0.23807490
-10.27789000	-0.26505320	-0.25601980
-10.26509000	-0.28293710	-0.27399520
-10.25229000	-0.29184850	-0.29194010
-10.23949000	-0.31864370	-0.30991550
-10.22669000	-0.33649710	-0.33686330
-10.21389000	-0.35438090	-0.34583570
-10.20109000	-0.36329230	-0.36378060
-10.18829000	-0.39008760	-0.39072850
-10.17549000	-0.40794090	-0.39970090
-10.16269000	-0.42582480	-0.41767630
-10.14989000	-0.44367810	-0.43562120
-10.13709000	-0.45258950	-0.45359660
-10.12429000	-0.47047330	-0.46256910
-10.11149000	-0.47938480	-0.48054440
-10.09869000	-0.49726860	-0.49848930
-10.08589000	-0.50618000	-0.50746180
-10.07309000	-0.52403330	-0.51646470
-10.06029000	-0.53297530	-0.53440960
